V1,V2
X,5799677696
X,5801217024
Y,5800352512
X,5805018112
X,5799212800
Y,5800128256
Y,5799613696
X,5799737088
Y,5800223488
Y,5799576832
X,5799889408
X,5800552192
X,5801951744
X,5800986624
Y,5799806976
X,5799712256
X,5802822400
X,5800529408
X,5799269632
Y,5801444096
Y,5802444288
Y,5799081728
Y,5801554944
Y,5806514688
X,5798520320
X,5800421376
X,5801148928
X,5800528896
Y,5803212544
X,5799273472
X,5802463488
X,5802410240
Y,5801132032
Y,5800215552
X,5800263936
X,5800195584
X,5800013312
Y,5804323840
Y,5799608320
Y,5804308480
X,5799689984
X,5798816512
X,5800651264
X,5804064768
Y,5804326912
X,5801577984
Y,5799943680
X,5799286528
X,5799557120
X,5802787584
X,5800226048
Y,5800274432
X,5799674880
Y,5801689344
X,5801863680
Y,5799117824
X,5801603584
Y,5800390400
Y,5801118464
X,5800816640
X,5799669504
Y,5799582976
Y,5799933952
Y,5801081600
X,5799957504
Y,5804169728
X,5802236416
X,5800182016
X,5799567104
Y,6804107264
X,9512680960
Y,9511958016
X,9513166080
X,9513153280
Y,9512415744
Y,9513167104
Y,9512332288
Y,9512824576
X,9513017344
X,9512566016
X,9512837632
Y,9512605184
X,9512211968
X,9511927552
X,9511745792
X,9512931328
Y,9512281344
X,9511288320
X,9510641920
X,9511215872
Y,9511316992
X,9512498688
Y,9512171776
X,9512282880
Y,9512268544
X,9512258048
X,9512523008
Y,9512681984
Y,9513455616
Y,9513212160
X,9512694784
X,9513507840
X,9513682688
X,9513103872
X,9513605376
X,9512761344
Y,9513419264
X,9513581056
Y,9512852736
X,9513002240
X,9514181120
Y,9512624640
X,9512201216
X,9512290304
Y,9512363520
Y,9512703232
X,9513576704
X,9512886016
Y,9513078016
Y,9512417792
Y,9512624384
Y,9513047296
X,9512808448
X,9512882432
Y,9512456192
Y,9512196864
X,9512942080
Y,9512703232
Y,9512256256
X,9513139200
X,9512578304
Y,9512386048
Y,9512826880
X,9512936192
X,9512607744
X,9513781760
X,9512761344
Y,9512447488
X,9512410624
X,9512590336
Y,9512446208
X,9513658112
X,9512301056
Y,9512632832
Y,9512457728
X,9512518144
X,9512114432
X,9512804352
X,9512815104
X,9512209152
Y,9512177152
Y,9512833536
X,9512381952
X,9512685824
X,9512642048
X,9512146176
X,9512507392
Y,9512599296
Y,9512260096
X,9512920576
X,9513136384
X,9512829952
X,9513086464
X,9512580352
Y,9512529920
X,9513189888
Y,9512019200
Y,9513257728
Y,9512609280
X,9512176384
X,9512793088
X,9512786688
X,9512830976
Y,9513351168
X,9512093184
X,9511892992
Y,9512254208
X,9511526656
Y,9512013824
Y,9512579328
Y,9512513280
Y,9512437760
Y,9512967680
X,9512628224
X,9512387328
Y,9512901376
X,9512974336
X,9512238848
X,9512181504
X,9512326144
Y,9513075712
X,9512875520
X,9513217792
Y,9512935680
X,9512323840
Y,9512646912
Y,9512816896
Y,9512262144
X,9513841664
Y,9512779520
Y,9512818432
X,9512851200
X,9512773632
Y,9512795648
X,9513058048
Y,9512812544
Y,9512589824
Y,9512771584
X,9468376320
X,9503223296
Y,9503244544
X,9503888896
X,9503437056
Y,9503279872
X,9502908160
X,9503208960
X,9504463616
X,9505570560
X,9504455936
X,9503567360
X,9503098368
Y,9503284992
X,9503348992
Y,9504146688
Y,9504508928
X,9503688704
Y,9503713024
Y,9523575552
X,9522354176
Y,9520393472
Y,9522208768
Y,9516294144
X,9512695808
X,9510358784
X,9512332544
X,9512411648
X,9510792448
Y,9508566784
Y,9509221632
X,9508566016
X,9509470720
X,9507795456
Y,9507753728
X,9508472832
X,9507883008
X,9508760832
X,9509261824
X,9509029120
X,9509500672
X,9508673792
X,9509209088
Y,9511364608
X,9513805312
X,9510072064
X,9507368960
Y,9507219200
X,9507826944
Y,9507390464
X,9507190784
X,9507140096
Y,9540942592
Y,9550412032
Y,9507793920
Y,9507509504
X,9506916864
X,9507002624
X,9507386624
X,9507142144
X,9506556928
X,9507298048
X,9507851264
X,9507128832
Y,9507379456
X,9507040768
X,9507456000
X,9507153152
Y,9507484672
Y,9507369216
X,9507806464
X,9510308608
X,9507101184
Y,9507661056
X,9507465984
X,9507216896
Y,9507291648
Y,9508622080
Y,9507442432
X,9507350784
Y,9507961088
X,9507142912
Y,9507128320
Y,9507208192
X,9507570432
X,9507311360
Y,9510789120
X,9510922752
Y,9510162432
Y,9510639360
X,9510013952
X,9509643520
X,9510475008
Y,9510508544
Y,9510957568
X,9511158528
X,9510382080
Y,9510887680
X,9511923968
X,9511703808
X,9510447104
X,9510758656
Y,9511280384
X,9511287552
Y,9510181376
X,9512014848
X,9510888704
X,9511458816
Y,9511066368
X,9510906112
Y,8390025216
Y,6559565312
X,9507707904
X,9507164672
Y,9506998272
Y,9507245056
X,9507093504
X,9507554560
Y,9506950912
Y,9507090432
X,9509182976
Y,9506579200
X,9507169024
X,9507347200
X,7232228096
Y,5803565568
X,5802304256
X,5802817792
X,5804623360
X,5799850752
Y,5802564352
Y,5807120640
X,5806530048
X,5809875200
Y,5815581440
X,5817879296
X,9219464960
X,9506231808
X,9506316032
X,9505659392
Y,9505806848
Y,9506223872
Y,9508361984
X,9505892096
X,9505992960
X,9505734400
X,9506183424
Y,9506052096
Y,9507898880
Y,9505949696
X,9505703680
X,9506180096
X,9506461696
X,9506458880
Y,9506051840
X,9507909376
X,9505524736
X,9506337792
X,9505847296
X,9506257408
Y,9505847552
Y,9508204800
Y,9506248704
Y,9506240512
X,9505848832
X,9505832192
X,9506318848
X,9505657344
X,9503480576
Y,9498294272
Y,9499549952
X,9500524544
X,9499788544
Y,9500369664
Y,9498387968
X,9499901184
X,9500434688
Y,9497543424
X,9499876608
X,9498416128
X,6840800000
Y,5826321664
X,5808850688
X,5814501120
X,5819214848
Y,5816577024
X,5813610496
Y,5807732224
X,5813853696
X,5821434880
Y,5816903424
Y,5809496576
X,5819323392
X,5826790400
X,5836279552
X,5821946880
X,5826942464
Y,5827114496
Y,5839768832
X,5831011072
X,5841210368
Y,5838689280
Y,5820890624
Y,5823406336
X,5827813632
Y,5838984448
X,5828098304
X,5828627712
Y,5829880320
Y,5832561408
X,5845924352
Y,5826122752
Y,5829869312
Y,5820082432
X,5829280512
Y,5829839616
Y,8903596032
X,8617685504
Y,5824366848
X,5846063616
Y,5836934400
X,5834299648
X,5839438592
X,5820813056
X,5828355328
X,5834211072
X,5827385344
X,5824816896
Y,5828031744
Y,5827832832
X,5835026944
Y,5834191616
X,5839146752
X,5841117184
Y,5839080704
X,5834846464
Y,5842096896
Y,5841295104
X,5843172608
Y,5829559552
Y,5846878720
Y,5836141312
X,5835165184
Y,5835708160
X,5832263680
Y,5842794752
X,5833726208
X,5832264448
Y,5834010624
Y,5823464704
Y,5839403776
Y,5837675776
Y,5830256384
X,5836746752
Y,5829119744
X,5833359872
X,5830533888
X,5838013696
X,5837707008
Y,5828042240
Y,5845046272
X,5837454336
Y,6210553088
X,5827910912
Y,5830191872
Y,5830201856
X,7573154560
X,9498061056
Y,6227889408
X,5831201792
Y,5821823232
Y,5819264000
Y,5823479296
Y,5811154176
X,5829179136
X,5836619776
Y,5829817856
X,5827061504
Y,5840474880
X,5836824576
Y,5844024064
Y,5838744576
Y,5818297088
X,5819497472
Y,9461737472
Y,9550507520
Y,9546327040
X,9546391296
Y,9550796544
X,9546830336
X,9549816576
X,9546165760
Y,9550855424
Y,9547257088
Y,6043533824
Y,5834452480
Y,5835531520
Y,5833352960
X,5835403008
X,5830594560
X,5826155008
Y,5832236032
Y,5837612544
X,5833713152
X,5852481792
Y,5833800192
Y,5835193344
X,5839593216
X,5840792576
X,5830576896
Y,7441600512
Y,9507503360
X,9506746112
X,9505913600
X,9506437376
Y,9506316032
X,9508327680
X,9506029056
X,9506641920
X,9506432768
X,9505658880
X,9506508032
X,9506323456
Y,9508809472
X,9506146048
X,9505987328
X,9506018560
X,9506212096
X,9506182144
X,9508359936
X,9506157056
X,9505676032
X,9505543936
X,9506044672
X,9505930496
Y,9506137088
Y,9508609536
Y,9506040832
Y,9506116352
X,9505840640
X,9506009856
X,9506252032
X,9508153600
X,9506061824
X,9506613504
Y,9505950976
X,9506448640
X,9506027264
X,9505789952
X,9507646464
X,9506226176
X,9505708032
X,9506287104
Y,9505978880
X,9506010624
X,9509066496
X,9507538176
X,9507799808
Y,8895140352
Y,5831511808
X,5838809856
X,5835698688
Y,8546425600
Y,9496643840
X,9505259008
X,9503029760
Y,9502462208
X,9502355456
X,9504962816
X,9503255040
Y,9502631424
X,9502879488
X,9504045056
Y,9503541504
X,9503065600
X,9505135360
X,9502679296
X,9502388992
Y,9502658048
X,9502944512
X,9502614272
Y,9504728832
Y,9503226368
Y,9501545728
X,9502889472
Y,9502813696
X,9503117056
X,9504518400
X,9503106048
X,9503168000
Y,9503145216
X,9503388416
X,9503528192
Y,9502907392
X,9504456192
Y,9502646784
X,9502867200
Y,9502398208
X,9502849024
Y,9502771968
X,9505077504
X,9503257856
Y,9503214080
X,9502678784
Y,9502997760
Y,9502614528
Y,9503731200
X,9504717056
X,9503338752
X,9502802432
X,9502983424
Y,9502749440
X,9502818304
Y,9522052352
X,9524276480
X,9508361728
X,6350383104
X,5813461760
Y,5815082240
Y,5811889664
X,5813519616
X,5819156224
Y,5823534848
X,5826348544
Y,5833224960
X,5826166784
X,5832933888
X,5822658816
Y,5822435584
Y,5824366592
Y,5826233088
Y,5823608832
Y,5825993216
X,5820510976
X,5827042816
X,5834831104
Y,5828274688
Y,5837830400
X,5823766272
Y,5829483008
Y,5825290240
X,5826477824
X,5829136128
Y,7980409344
Y,9504119296
X,9504450560
X,9503952640
Y,9504000768
X,9504338176
X,9504495616
X,9504562432
X,9504815616
X,9504544256
Y,9505223680
X,9504276736
X,9007828992
Y,5799350272
X,5802092032
X,5797738240
X,5795512832
X,5794925056
Y,5800344832
Y,5797004288
Y,5922259968
Y,9503133184
X,9502970368
Y,9501882112
X,9502806784
X,9502977792
Y,9502949376
Y,9502732288
Y,9502108160
Y,9502314496
Y,9323386112
Y,5796265472
X,5799197952
Y,5799058688
Y,5800951808
X,5799294720
Y,5799379200
Y,5798886144
X,5801128704
X,5798663936
Y,5802228736
X,5798123776
X,5798991360
X,5800331264
X,5800697344
X,5798757632
Y,5799891200
X,5800331776
X,5799375872
Y,5800233984
X,5798483712
Y,5800956160
Y,5799877120
Y,5802467072
X,5802028032
Y,5801368576
X,5801714944
Y,5802267648
X,5802566144
Y,5801616128
X,5801911296
X,5804233472
X,5801362944
Y,5802304000
X,5802756096
Y,5801175552
Y,5801989888
Y,5800549120
Y,5801605888
Y,5803853312
Y,5802945792
Y,5802684928
X,5801128960
X,5802734080
Y,5800121088
X,5801641216
X,5800979456
Y,5800829440
X,5800798720
Y,5801184256
X,5800209152
Y,5806727936
Y,5801868544
X,5801022464
Y,5800268288
Y,5800932864
X,5800608512
X,5801116160
Y,5800278016
X,5800853248
X,5800974336
X,5801479680
Y,6501351680
Y,9506219008
Y,9506729472
X,9506721536
Y,9506241792
X,9506768384
X,9506675456
X,9506393088
Y,9506537984
Y,9494641408
X,9490611456
Y,9465106176
X,5831535104
X,5836692736
X,5835238656
Y,5837584896
Y,5830430976
Y,5829468672
X,5833445632
X,5821105664
Y,5823929600
X,5824772608
Y,5831606272
Y,5835363584
X,5853031424
X,5830313984
X,5827956992
X,5832266240
Y,5836083456
Y,5837770752
Y,5820726272
X,5822332928
X,5830126848
X,5833901312
Y,5833757696
X,5820693504
X,5822887680
X,5826359552
Y,5830786816
Y,5824076544
X,5827774464
X,5824748800
Y,5829186560
Y,5821146112
Y,5832903424
Y,5837400320
Y,5824417536
Y,5817767680
X,5820934400
X,5825877504
X,5826455296
Y,5831273984
Y,5827934464
Y,5835353600
Y,5831767552
Y,5825102080
Y,5831157504
Y,5827720704
Y,5830585344
X,5820968704
Y,5845473024
Y,5823298304
X,6575189248
X,5827108096
X,5826490880
X,5833110528
X,5830638848
X,5830270720
X,5829507328
Y,5836815872
X,5830156800
X,5838846464
X,5837178880
X,5836312576
Y,5839835136
X,5836596224
X,5832841216
Y,5835335168
X,5826803200
Y,5827362048
X,5825019648
X,5831626240
Y,5846009856
X,5820049152
X,5830738688
X,5843796992
X,5832559360
Y,5828539904
X,5830056192
X,5828760576
X,5827471360
Y,7320197632
X,6090392576
